,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
3729,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435447:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:17:00,19:21:00,6,,0,1,,46.0
3730,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435447:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,18:49:00,18:51:00,3,,0,1,,18.0
3738,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2435448:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
3744,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2435448:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
3745,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2435448:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,33.0
3750,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2435448:2023-10-09T00:43:50Z,19:17:00,19:21:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,689.0
3751,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2435448:2023-10-09T00:43:50Z,19:17:00,19:21:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,115.0
3752,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2435448:2023-10-09T00:43:50Z,19:17:00,19:21:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,54.0
3756,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435448:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
3757,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435448:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,145.0
3758,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435448:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,84.0
3759,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2435448:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:17:00,19:21:00,6,,0,1,,26.0
3762,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,739.0
3763,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,165.0
3764,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,104.0
3765,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:17:00,19:21:00,6,,0,1,,46.0
3766,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2435448:2023-10-09T00:43:50Z,18:31:00,18:31:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,18:49:00,18:51:00,3,,0,1,,18.0
3774,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2599999:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
3780,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2599999:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
3781,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2599999:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,33.0
3786,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2599999:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,688.0
3787,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2599999:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,114.0
3788,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2599999:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,53.0
3792,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2599999:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
3793,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2599999:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,145.0
3794,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2599999:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,84.0
3795,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2599999:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,27.0
3798,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,738.0
3799,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,164.0
3800,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,103.0
3801,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,46.0
3802,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2599999:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,18:49:00,18:51:00,3,,0,1,,17.0
3810,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2600000:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,572.0
3816,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600000:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,607.0
3817,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600000:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,33.0
3822,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600000:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,688.0
3823,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600000:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,114.0
3824,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600000:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,53.0
3828,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600000:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,719.0
3829,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600000:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,145.0
3830,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600000:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,84.0
3831,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600000:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,27.0
3834,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:50:00,30:50:00,12,,1,0,,738.0
3835,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,164.0
3836,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,103.0
3837,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,46.0
3838,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600000:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,18:49:00,18:51:00,3,,0,1,,17.0
3846,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN3738F2600499:2023-10-09T00:43:50Z,21:16:00,21:18:00,9,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,555.0
3852,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600499:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,590.0
3853,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN3738F2600499:2023-10-09T00:43:50Z,20:15:00,20:43:00,7,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,33.0
3858,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600499:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,671.0
3859,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600499:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,114.0
3860,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,OCESN3738F2600499:2023-10-09T00:43:50Z,19:18:00,19:22:00,6,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,53.0
3864,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600499:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,702.0
3865,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600499:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,145.0
3866,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600499:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,84.0
3867,StopPoint:OCEINTERCITES de nuit-87784256,Collioure,,42.52692,3.078248,,,0,StopArea:OCE87784256,france_148,Collioure,OCESN3738F2600499:2023-10-09T00:43:50Z,18:49:00,18:51:00,3,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,27.0
3870,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600499:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87547000,Paris Austerlitz,,48.840496,2.367079,,,0,StopArea:OCE87547000,france_19,Paris,30:33:00,30:33:00,12,,1,0,,721.0
3871,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600499:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,21:16:00,21:18:00,9,,0,1,,164.0
3872,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600499:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,20:15:00,20:43:00,7,,0,1,,103.0
3873,StopPoint:OCEINTERCITES de nuit-87785006,Cerbère,,42.442771,3.165528,,,0,StopArea:OCE87785006,france_151,Cerbère,OCESN3738F2600499:2023-10-09T00:43:50Z,18:32:00,18:32:00,0,,0,1,,StopPoint:OCEINTERCITES de nuit-87784009,Perpignan,,42.696079,2.879622,,,0,StopArea:OCE87784009,france_145,Perpignan,19:18:00,19:22:00,6,,0,1,,46.0
